suite,case,benchmark,ns_per_op
bit_extract_blocks,runs=23,block_table_unrolled1,12.640977
bit_extract_blocks,runs=23,block_table_unrolled2,9.875625
bit_extract_blocks,runs=23,block_table_unrolled4,11.438711
bit_extract_blocks,runs=23,block_table_unrolled8,9.038086
bit_extract_blocks,runs=23,butterfly_table,2.441680
bit_extract_blocks,runs=23,adaptive,3.069844
bit_extract_blocks,runs=23,instlatx,4.679883
bit_extract_blocks,runs=23,zp7,5.739687
bit_extract_blocks,runs=24,pext,34.462891
bit_extract_blocks,runs=24,bitloop,33.447695
bit_extract_blocks,runs=24,split32,48.018828
bit_extract_blocks,runs=24,byte_table,7.431172
bit_extract_blocks,runs=24,block_table,13.223711
bit_extract_blocks,runs=24,block_table_unrolled1,13.089883
bit_extract_blocks,runs=24,block_table_unrolled2,9.811406
bit_extract_blocks,runs=24,block_table_unrolled4,11.464922
bit_extract_blocks,runs=24,block_table_unrolled8,8.954766
bit_extract_blocks,runs=24,butterfly_table,2.441289
bit_extract_blocks,runs=24,adaptive,3.069062
bit_extract_blocks,runs=24,instlatx,4.679883
bit_extract_blocks,runs=24,zp7,5.739297
bit_extract_blocks,runs=25,pext,33.731797
bit_extract_blocks,runs=25,bitloop,31.703008
bit_extract_blocks,runs=25,split32,46.736758
bit_extract_blocks,runs=25,byte_table,7.368555
bit_extract_blocks,runs=25,block_table,13.530898
bit_extract_blocks,runs=25,block_table_unrolled1,13.487109
bit_extract_blocks,runs=25,block_table_unrolled2,10.614102
bit_extract_blocks,runs=25,block_table_unrolled4,13.145430
bit_extract_blocks,runs=25,block_table_unrolled8,11.513477
bit_extract_blocks,runs=25,butterfly_table,2.441680
bit_extract_blocks,runs=25,adaptive,3.070234
bit_extract_blocks,runs=25,instlatx,4.679883
bit_extract_blocks,runs=25,zp7,5.759648
bit_extract_blocks,runs=26,pext,34.894180
bit_extract_blocks,runs=26,bitloop,33.970547
bit_extract_blocks,runs=26,split32,49.465703
bit_extract_blocks,runs=26,byte_table,7.235117
bit_extract_blocks,runs=26,block_table,14.180586
bit_extract_blocks,runs=26,block_table_unrolled1,13.940312
bit_extract_blocks,runs=26,block_table_unrolled2,10.596094
bit_extract_blocks,runs=26,block_table_unrolled4,13.301172
bit_extract_blocks,runs=26,block_table_unrolled8,11.497813
bit_extract_blocks,runs=26,butterfly_table,2.441328
bit_extract_blocks,runs=26,adaptive,3.069844
bit_extract_blocks,runs=26,instlatx,4.679492
bit_extract_blocks,runs=26,zp7,5.739297
bit_extract_blocks,runs=27,pext,34.874609
bit_extract_blocks,runs=27,bitloop,33.515781
bit_extract_blocks,runs=27,split32,50.138477
bit_extract_blocks,runs=27,byte_table,6.843711
bit_extract_blocks,runs=27,block_table,14.611875
bit_extract_blocks,runs=27,block_table_unrolled1,14.511289
bit_extract_blocks,runs=27,block_table_unrolled2,11.259453
bit_extract_blocks,runs=27,block_table_unrolled4,13.213125
bit_extract_blocks,runs=27,block_table_unrolled8,11.508789
bit_extract_blocks,runs=27,butterfly_table,2.442070
bit_extract_blocks,runs=27,adaptive,3.069414
bit_extract_blocks,runs=27,instlatx,4.679883
bit_extract_blocks,runs=27,zp7,5.738906
bit_extract_blocks,runs=28,pext,35.028906
bit_extract_blocks,runs=28,bitloop,33.966367
bit_extract_blocks,runs=28,split32,52.597148
bit_extract_blocks,runs=28,byte_table,6.803008
bit_extract_blocks,runs=28,block_table,15.140195
bit_extract_blocks,runs=28,block_table_unrolled1,15.079141
bit_extract_blocks,runs=28,block_table_unrolled2,11.326680
bit_extract_blocks,runs=28,block_table_unrolled4,13.213477
bit_extract_blocks,runs=28,block_table_unrolled8,11.498516
bit_extract_blocks,runs=28,butterfly_table,2.441367
bit_extract_blocks,runs=28,adaptive,3.069922
bit_extract_blocks,runs=28,instlatx,4.679883
bit_extract_blocks,runs=28,zp7,5.739453
bit_extract_blocks,runs=29,pext,34.454375
bit_extract_blocks,runs=29,bitloop,33.565547
bit_extract_blocks,runs=29,split32,52.241758
bit_extract_blocks,runs=29,byte_table,6.752734
bit_extract_blocks,runs=29,block_table,15.688477
bit_extract_blocks,runs=29,block_table_unrolled1,15.401250
bit_extract_blocks,runs=29,block_table_unrolled2,11.966172
bit_extract_blocks,runs=29,block_table_unrolled4,14.911250
bit_extract_blocks,runs=29,block_table_unrolled8,11.500430
bit_extract_blocks,runs=29,butterfly_table,2.441406
bit_extract_blocks,runs=29,adaptive,3.069531
bit_extract_blocks,runs=29,instlatx,4.680000
bit_extract_blocks,runs=29,zp7,5.739453
bit_extract_blocks,runs=30,pext,34.358438
bit_extract_blocks,runs=30,bitloop,33.856719
