suite,case,benchmark,ns_per_op
bit_extract_blocks,runs=29,block_table_unrolled4,13.101562
bit_extract_blocks,runs=29,block_table_unrolled8,12.871836
bit_extract_blocks,runs=29,butterfly_table,2.524297
bit_extract_blocks,runs=29,adaptive,2.216641
bit_extract_blocks,runs=29,instlatx,5.628164
bit_extract_blocks,runs=29,zp7,6.044961
bit_extract_blocks,runs=30,pext,0.369063
bit_extract_blocks,runs=30,bitloop,41.483516
bit_extract_blocks,runs=30,split32,30.063242
bit_extract_blocks,runs=30,byte_table,6.603047
bit_extract_blocks,runs=30,block_table,19.492500
bit_extract_blocks,runs=30,block_table_unrolled1,19.489805
bit_extract_blocks,runs=30,block_table_unrolled2,13.172852
bit_extract_blocks,runs=30,block_table_unrolled4,13.102344
bit_extract_blocks,runs=30,block_table_unrolled8,12.862852
bit_extract_blocks,runs=30,butterfly_table,2.523906
bit_extract_blocks,runs=30,adaptive,2.219414
bit_extract_blocks,runs=30,instlatx,5.628945
bit_extract_blocks,runs=30,zp7,6.017227
bit_extract_blocks,runs=31,pext,0.368633
bit_extract_blocks,runs=31,bitloop,39.901953
bit_extract_blocks,runs=31,split32,32.314258
bit_extract_blocks,runs=31,byte_table,6.583867
bit_extract_blocks,runs=31,block_table,20.109687
bit_extract_blocks,runs=31,block_table_unrolled1,20.107344
bit_extract_blocks,runs=31,block_table_unrolled2,14.031836
bit_extract_blocks,runs=31,block_table_unrolled4,13.094141
bit_extract_blocks,runs=31,block_table_unrolled8,12.867969
bit_extract_blocks,runs=31,butterfly_table,2.524258
bit_extract_blocks,runs=31,adaptive,2.216250
bit_extract_blocks,runs=31,instlatx,5.628164
bit_extract_blocks,runs=31,zp7,6.014414
bit_extract_blocks,runs=32,pext,0.366680
bit_extract_blocks,runs=32,bitloop,37.306055
bit_extract_blocks,runs=32,split32,32.732148
bit_extract_blocks,runs=32,byte_table,6.597188
bit_extract_blocks,runs=32,block_table,20.720938
bit_extract_blocks,runs=32,block_table_unrolled1,20.721367
bit_extract_blocks,runs=32,block_table_unrolled2,14.010703
bit_extract_blocks,runs=32,block_table_unrolled4,13.104297
bit_extract_blocks,runs=32,block_table_unrolled8,12.820937
bit_extract_blocks,runs=32,butterfly_table,2.524648
bit_extract_blocks,runs=32,adaptive,2.217422
bit_extract_blocks,runs=32,instlatx,5.628555
bit_extract_blocks,runs=32,zp7,6.043398
