suite,case,benchmark,ns_per_op
bit_extract_weights,popcount=36,block_table_unrolled8,5.146973
bit_extract_weights,popcount=36,butterfly_table,1.892090
bit_extract_weights,popcount=36,adaptive,2.299316
bit_extract_weights,popcount=36,zp7,6.144043
bit_extract_weights,popcount=37,bitloop,31.066895
bit_extract_weights,popcount=37,split32,27.038574
bit_extract_weights,popcount=37,byte_table,3.397461
bit_extract_weights,popcount=37,block_table,8.402344
bit_extract_weights,popcount=37,block_table_unrolled1,8.402344
bit_extract_weights,popcount=37,block_table_unrolled2,5.086426
bit_extract_weights,popcount=37,block_table_unrolled4,4.536621
bit_extract_weights,popcount=37,block_table_unrolled8,4.902832
bit_extract_weights,popcount=37,butterfly_table,1.892090
bit_extract_weights,popcount=37,adaptive,2.319336
bit_extract_weights,popcount=37,zp7,6.164551
bit_extract_weights,popcount=38,bitloop,32.206055
bit_extract_weights,popcount=38,split32,26.489258
bit_extract_weights,popcount=38,byte_table,3.397461
bit_extract_weights,popcount=38,block_table,8.077148
bit_extract_weights,popcount=38,block_table_unrolled1,8.076660
bit_extract_weights,popcount=38,block_table_unrolled2,4.903320
bit_extract_weights,popcount=38,block_table_unrolled4,4.353516
bit_extract_weights,popcount=38,block_table_unrolled8,4.394531
bit_extract_weights,popcount=38,butterfly_table,1.892090
bit_extract_weights,popcount=38,adaptive,2.299316
bit_extract_weights,popcount=38,zp7,6.144043
bit_extract_weights,popcount=39,bitloop,33.121582
bit_extract_weights,popcount=39,split32,29.093262
bit_extract_weights,popcount=39,byte_table,3.397461
bit_extract_weights,popcount=39,block_table,8.585449
bit_extract_weights,popcount=39,block_table_unrolled1,8.585449
bit_extract_weights,popcount=39,block_table_unrolled2,5.126953
bit_extract_weights,popcount=39,block_table_unrolled4,4.577637
bit_extract_weights,popcount=39,block_table_unrolled8,5.004883
bit_extract_weights,popcount=39,butterfly_table,1.892090
bit_extract_weights,popcount=39,adaptive,2.319336
bit_extract_weights,popcount=39,zp7,6.144531
bit_extract_weights,popcount=40,bitloop,34.220703
bit_extract_weights,popcount=40,split32,30.232422
bit_extract_weights,popcount=40,byte_table,3.397461
bit_extract_weights,popcount=40,block_table,8.076660
bit_extract_weights,popcount=40,block_table_unrolled1,8.076660
bit_extract_weights,popcount=40,block_table_unrolled2,4.964355
bit_extract_weights,popcount=40,block_table_unrolled4,4.394531
bit_extract_weights,popcount=40,block_table_unrolled8,4.638672
bit_extract_weights,popcount=40,butterfly_table,1.892090
bit_extract_weights,popcount=40,adaptive,2.319336
bit_extract_weights,popcount=40,zp7,6.144531
bit_extract_weights,popcount=41,bitloop,35.156250
bit_extract_weights,popcount=41,split32,31.066895
bit_extract_weights,popcount=41,byte_table,3.397461
bit_extract_weights,popcount=41,block_table,8.076660
bit_extract_weights,popcount=41,block_table_unrolled1,8.076660
bit_extract_weights,popcount=41,block_table_unrolled2,4.963867
bit_extract_weights,popcount=41,block_table_unrolled4,4.292480
bit_extract_weights,popcount=41,block_table_unrolled8,4.658691
bit_extract_weights,popcount=41,butterfly_table,1.892090
bit_extract_weights,popcount=41,adaptive,2.319336
bit_extract_weights,popcount=41,zp7,6.164551
bit_extract_weights,popcount=42,bitloop,36.193848
bit_extract_weights,popcount=42,split32,29.947754
bit_extract_weights,popcount=42,byte_table,3.397461
bit_extract_weights,popcount=42,block_table,7.608887
bit_extract_weights,popcount=42,block_table_unrolled1,7.588379
bit_extract_weights,popcount=42,block_table_unrolled2,4.618164
bit_extract_weights,popcount=42,block_table_unrolled4,4.089355
bit_extract_weights,popcount=42,block_table_unrolled8,4.150391
bit_extract_weights,popcount=42,butterfly_table,1.892090
bit_extract_weights,popcount=42,adaptive,2.319336
bit_extract_weights,popcount=42,zp7,6.144043
bit_extract_weights,popcount=43,bitloop,37.089355
bit_extract_weights,popcount=43,split32,31.372070
bit_extract_weights,popcount=43,byte_table,3.376953
bit_extract_weights,popcount=43,block_table,7.466309
bit_extract_weights,popcount=43,block_table_unrolled1,7.446289
bit_extract_weights,popcount=43,block_table_unrolled2,4.536621
bit_extract_weights,popcount=43,block_table_unrolled4,4.129883
bit_extract_weights,popcount=43,block_table_unrolled8,4.150391
bit_extract_weights,popcount=43,butterfly_table,1.892090
bit_extract_weights,popcount=43,adaptive,2.298828
bit_extract_weights,popcount=43,zp7,6.164551
bit_extract_weights,popcount=44,bitloop,38.126465
bit_extract_weights,popcount=44,split32,32.897949
bit_extract_weights,popcount=44,byte_table,3.397461
bit_extract_weights,popcount=44,block_table,7.039551
bit_extract_weights,popcount=44,block_table_unrolled1,7.039062
bit_extract_weights,popcount=44,block_table_unrolled2,4.333496
bit_extract_weights,popcount=44,block_table_unrolled4,3.906250
bit_extract_weights,popcount=44,block_table_unrolled8,4.150391
bit_extract_weights,popcount=44,butterfly_table,1.892090
bit_extract_weights,popcount=44,adaptive,2.319336
bit_extract_weights,popcount=44,zp7,6.164551
bit_extract_weights,popcount=45,bitloop,39.123535
bit_extract_weights,popcount=45,split32,33.060547
bit_extract_weights,popcount=45,byte_table,3.377441
bit_extract_weights,popcount=45,block_table,7.080078
bit_extract_weights,popcount=45,block_table_unrolled1,7.080078
bit_extract_weights,popcount=45,block_table_unrolled2,4.312988
bit_extract_weights,popcount=45,block_table_unrolled4,3.906250
bit_extract_weights,popcount=45,block_table_unrolled8,4.028320
bit_extract_weights,popcount=45,butterfly_table,1.892090
bit_extract_weights,popcount=45,adaptive,2.319336
bit_extract_weights,popcount=45,zp7,6.144531
bit_extract_weights,popcount=46,bitloop,40.140625
bit_extract_weights,popcount=46,split32,39.123535
bit_extract_weights,popcount=46,byte_table,3.397461
bit_extract_weights,popcount=46,block_table,7.100586
bit_extract_weights,popcount=46,block_table_unrolled1,7.100098
bit_extract_weights,popcount=46,block_table_unrolled2,4.455566
bit_extract_weights,popcount=46,block_table_unrolled4,4.007812
bit_extract_weights,popcount=46,block_table_unrolled8,4.028320
bit_extract_weights,popcount=46,butterfly_table,1.892090
bit_extract_weights,popcount=46,adaptive,2.298828
bit_extract_weights,popcount=46,zp7,6.164551
bit_extract_weights,popcount=47,bitloop,41.178711
bit_extract_weights,popcount=47,split32,34.831055
bit_extract_weights,popcount=47,byte_table,3.397461
bit_extract_weights,popcount=47,block_table,6.734375
bit_extract_weights,popcount=47,block_table_unrolled1,6.733887
